subject,relation,object,new_topic,old_index
voters,have,lack of Tony Blair as prime minister,7,8358
voters,have,lack of trust of Tony Blair as prime minister,7,8359
Kennedy questions,has said,voters,7,8360
voters,have,fundamental lack of Tony Blair as prime minister,7,8361
voters,have,fundamental lack,7,8362
voters,have,lack of Tony Blair as minister,7,8363
voters,have,fundamental lack of Tony Blair as minister,7,8364
voters,have,lack,7,8365
voters,have,fundamental lack of trust of Tony Blair as minister,7,8366
voters,have,fundamental lack of trust,7,8367
Kennedy questions,has said now,voters,7,8368
voters,have,lack of trust,7,8369
voters,have,lack of trust of Tony Blair as minister,7,8370
voters,have,lack of trust of Tony Blair,7,8371
voters,have,fundamental lack of trust of Tony Blair,7,8372
voters,have,fundamental lack of trust of Tony Blair as prime minister,7,8373
voters,have,fundamental lack of Tony Blair,7,8374
Environment Protection Agency,is warning,committee,12,8375
Scottish Environment Protection Agency,is warning,committee,12,8376
Scottish Environment Protection Agency,is warning,committee of MSPs,12,8377
MSPs,hear,renewed climate warning Climate change,12,8378
Environment Protection Agency,is warning,committee of MSPs,12,8379
MSPs,hear,climate warning Climate change,12,8380
he,took,UK,7,8381
he,took UK so to,war,7,8382
he,took so,UK,7,8383
he,took UK to,war,7,8384
Brown,visits slum on,Africa trip Chancellor Gordon Brown,7,8385
he,opened,week long visit,7,8386
he,opened,visit,7,8387
he,opened,week long visit to Africa,7,8388
Brown,visits,slum,7,8389
he,opened,visit to Africa,7,8390
Kenya,has,biggest shantytown,7,8391
Brown,is at,slum,7,8392
pig,has,poster,7,8393
pig,has,anti-Semitic,7,8394
pig,has,Jewish,7,8395
pig,has,pigs,7,8396
Sport betting rules,is in,spotlight,10,8397
Sport,is at,rules,10,8398
one,is burnt into,him,7,8400
memory,says,keeps returning,7,8401
one,is,burnt,7,8402
memory,says,keeps returning to him,7,8403
Brown,has,mission,7,8404
Michael Howard,said,claim,7,8405
Michael Howard,said,claim by Peter Hain,7,8406
mongrel,jibe,claim,7,8407
Labour,has,four little words,7,8408
Labour 's four little words,has unveiled,four little words,7,8409
Labour 's four little words,has unveiled,four words,7,8410
Labour 's little words,has unveiled,four words,7,8411
Labour 's little words,has unveiled,four little words,7,8412
words,has,heart,7,8413
words,has,general,7,8414
words,has,election,7,8415
words,has,campaign,7,8416
have lot,is in,way,7,8417
Conservatives,been,lot,7,8418
Conservatives,been lot in,way,7,8419
they,have conducted,election campaign,7,8420
they,have conducted,general election campaign,7,8421
they,have conducted,Labour backbencher,7,8422
MP,is,0,7,8423
sport,says,PM,12,8424
Blunkett,has apologised,Home Office announced prematurely via press release,7,8425
Home Office,announced via,press release,7,8426
David Blunkett,has apologised over,murder plan,7,8427
Home Office,announced prematurely via,press release,7,8428
David Blunkett,has apologised,after Home Office announced via press release,7,8429
Blunkett,has apologised over,murder plan,7,8430
Blunkett,has apologised,after Home Office announced,7,8431
David Blunkett,has apologised,after Home Office announced prematurely via press release,7,8432
Blunkett,has apologised to,MPs,7,8433
Blunkett,has apologised,Home Office announced,7,8434
Blunkett,has apologised,after Home Office announced via press release,7,8435
David Blunkett,has apologised to,MPs,7,8436
Blunkett,has apologised,Home Office announced prematurely,7,8437
David Blunkett,has apologised,after Home Office announced prematurely,7,8438
Blunkett,has apologised,after Home Office announced prematurely via press release,7,8439
David Blunkett,has apologised,Home Office announced prematurely via press release,7,8440
David Blunkett,has apologised,Home Office announced,7,8441
Blunkett,has apologised,after Home Office announced prematurely,7,8442
Blunkett,has apologised,Home Office announced via press release,7,8443
David Blunkett,has apologised,Home Office announced via press release,7,8444
David Blunkett,has apologised,Home Office announced prematurely,7,8445
David Blunkett,has apologised,after Home Office announced,7,8446
murder,has,plan,7,8447
murder,has,MPs,7,8448
Tories,attack,EU asylum,7,8449
EU asylum,moves,David Blunkett,7,8450
EU asylum,been,accused,7,8451
asylum,moves,new,7,8452
asylum,moves,politics,7,8453
Thousands,join,strike,12,8454
strike,is in,protest at planned job cuts,12,8455
UK,has,highest court,4,8456
government tape,be,how cut,12,8457
quango blitz,plans,Plans,12,8458
government red tape,be,how cut,12,8459
government tape,be,cut,12,8460
Plans,abolish,162 quangos,12,8461
government red tape,be,cut,12,8462
blitz,plans,red,12,8463
certain,end,weeks of phoney war,7,8464
Blair seems,will,will general election,7,8465
certain,end,weeks on Monday,7,8466
Blair ready seems,will,will election,7,8467
certain,end,weeks of phoney war on Monday,7,8468
certain,end,weeks of war,7,8469
certain,end,weeks,7,8470
Blair ready seems,will,will general election,7,8471
Blair ready seems,will,will election on 5 May,7,8472
Blair,seems,certain,7,8473
certain,end,weeks of war on Monday,7,8474
Blair ready,seems,certain,7,8475
Blair seems,will,will election on 5 May,7,8476
Blair seems,will,will election,7,8477
proposals,change,rules,7,8478
Peers,debate,Crown succession law Peers,7,8479
reform,is in,Lords Neil Kinnock,7,8480
further progress,is with,substantial democratic reform,7,8481
seat,is in,House of Lords,7,8482
Kinnock,urge,reform,7,8483
Kinnock,urge,reform in Lords Neil Kinnock,7,8484
Kinnock,is at,reform,7,8485
Blair,are like,squabbling school kids,7,8486
Brown,are like,school kids,7,8487
Brown,are like,squabbling school kids,7,8488
It,has,become,7,8489
Blair,are like,school kids,7,8490
It,'s become,commonplace,7,8491
squabbles,is,political,7,8492
party,has,next manifesto,7,8493
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,U-turns over rules on force against burglars,7,8494
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused,Tony Blair,7,8495
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,U-turns over rules,7,8496
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,U-turns over rules on using force,7,8497
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,performing U-turns over rules on using force,7,8498
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,performing U-turns over rules on force against burglars,7,8499
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,performing U-turns,7,8500
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,performing U-turns over rules on using force against burglars,7,8501
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,performing U-turns over rules,7,8502
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,U-turns over rules on force,7,8503
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,performing U-turns over rules on force,7,8504
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,U-turns over rules on using force against burglars,7,8505
Tories attack burglar U-turns ' Tory leader Michael Howard,has accused Tony Blair of,U-turns,7,8506
Tories,has,attack,7,8507
Blair Labour 's PM,has become,Labour Party 's prime minister,7,8508
Blair Labour 's serving PM,has become,Labour Party 's minister,7,8509
Blair Labour 's PM,has become,Labour Party 's serving prime minister,7,8510
Blair Labour 's PM,has become,Labour Party 's serving minister,7,8511
Blair Labour 's PM,has become,Labour Party 's longest serving prime minister,7,8512
Blair Labour 's serving PM,has become,Labour Party 's serving minister,7,8513
Blair Labour 's serving PM,has become,Labour Party 's longest serving prime minister,7,8514
Blair Labour,has,serving PM,7,8515
Blair Labour 's PM,has become,Labour Party 's minister,7,8516
Labour Party,has,longest serving prime minister,7,8517
Blair Labour 's PM,has become,Labour Party 's longest serving minister,7,8518
Blair Labour 's serving PM,has become,Labour Party 's longest serving minister,7,8519
Blair Labour 's serving PM,has become,Labour Party 's serving prime minister,7,8520
Blair Labour 's serving PM,has become,Labour Party 's prime minister,7,8521
Tony,has,prime,7,8522
Tony,has,minister,7,8523
MPs issued,will,will thrown,7,8524
they,use Blackberries in,chamber,7,8525
MPs,issued with,Blackberry threat MPs,7,8526
they,use,Blackberries,7,8527
measures,allow without,trial,7,8528
measures,allow,house arrest,7,8529
Blair defends,has defended,measures,7,8530
measures,allow house arrest without,trial,7,8531
terror law,changes,minister,7,8532
terror law,changes,prime minister,7,8533
hundred people,is in,UK,7,8534
law,changes,prime,7,8535
law,changes,minister,7,8536
law,changes,several,7,8537
law,changes,measures,7,8538
Ministers,are,unhappy,12,8539
plans,use,Whitehall cash,12,8540
Whitehall cash,keep down,council tax bills,12,8541
Ministers,are unhappy at,Brown cash raid,12,8542
plans,use,local,12,8543
Chancellor,rallies,Labour voters Gordon Brown,7,8544
vote,is in,forthcoming general election,7,8545
Brown,has,rallying,7,8546
Brown,has,high,7,8547
Brown,has,cry,7,8548
Brown,has,forthcoming,7,8549
Brown,has,supporters,7,8550
Brown,has,general,7,8551
Brown,has,stakes,7,8552
position David McLetchie,resigned as,partner,7,8553
legal position David McLetchie,resigned from,his post,7,8554
position David McLetchie,resigned as,partner in legal firm following criticism over his dual role,7,8555
legal position David McLetchie,resigned as,partner following criticism over his role,7,8556
legal position David McLetchie,resigned as,partner in firm following criticism over his dual role,7,8557
legal position David McLetchie,resigned as,partner in legal firm following criticism over his role,7,8558
partner,is in,legal firm,7,8559
position David McLetchie,resigned as,partner following criticism over his role,7,8560
position David McLetchie,resigned as,partner in firm following criticism over his role,7,8561
position David McLetchie,resigned as,partner in firm following criticism,7,8562
Tory leader,quits,position David McLetchie,7,8563
legal position David McLetchie,resigned as,partner following criticism,7,8564
position David McLetchie,resigned as,partner in legal firm following criticism over his role,7,8565
legal position David McLetchie,resigned as,partner in firm following criticism over his role,7,8566
position David McLetchie,resigned as,partner in legal firm following criticism,7,8567
position David McLetchie,resigned as,partner in legal firm,7,8568
legal position David McLetchie,resigned as,partner in legal firm,7,8569
legal position David McLetchie,resigned as,partner in firm,7,8570
position David McLetchie,resigned as,partner following criticism over his dual role,7,8571
Tory leader,quits,legal position David McLetchie,7,8572
position David McLetchie,resigned as,partner in firm following criticism over his dual role,7,8573
legal position David McLetchie,resigned as,partner in firm following criticism,7,8574
legal position David McLetchie,resigned as,partner in legal firm following criticism,7,8575
legal position David McLetchie,resigned as,partner,7,8576
position David McLetchie,resigned from,his post,7,8577
legal position David McLetchie,resigned as,partner in legal firm following criticism over his dual role,7,8578
position David McLetchie,resigned as,partner in firm,7,8579
position David McLetchie,resigned as,partner following criticism,7,8580
legal position David McLetchie,resigned as,partner following criticism over his dual role,7,8581
McLetchie,has,post,7,8582
McLetchie,has,dual,7,8583
McLetchie,has,partner,7,8584
Immigration,be,to election issue Immigration,7,8585
politicians,have tiptoed around at,election time,7,8586
politicians,have tiptoed at,election time,7,8587
Immigration,be,election issue Immigration,7,8588
asylum,have,big,7,8589
Lords,has attacked,decision by Britain 's court,4,8590
Lords,has attacked,decision by Britain 's highest court,4,8591
Lords,has attacked,decision,4,8592
Super union merger plan,touted,Two of Britain 's trade unions,3,8593
Super union merger plan,touted,Two of Britain 's big trade unions,3,8594
